"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1",10.9771203761881,0.0110884614280558,0.834037261219146,0.0132949233129553,0.989392498440587,0.99939826881146
"2",14.4342933245204,-0.00599123191961263,0.792040918203117,-0.00756429596239142,0.993964622594267,0.99939826881146
"3",20.4156824512704,1.5424416996871,0.858036307727966,1.79764152844697,0.0722338328767539,0.754932595067037
"4",15.24899914416,0.937663001420084,0.879152245711161,1.06655361001961,0.286173458058368,0.844973701604292
"5",16.0068303980403,0.00139727058788699,0.969195896080063,0.00144168025632205,0.998849705980336,0.99939826881146
"6",24.5813577635531,0.680355973124919,1.06954047872818,0.636119891351795,0.524698281533207,0.927627902915095
"7",12.5591263250046,-2.01377369076852,1.00664567775294,-2.00047915097964,0.0454485490325301,0.647966456206643
"8",13.5820829152469,0.324904792888203,0.929663029286539,0.349486623274186,0.726724011569148,0.972664940652177
"9",25.2173410828622,0.151308483913601,0.730127603274029,0.207235671182826,0.835825810371135,0.982754755348715
"10",13.3964261522079,-0.465011907293487,0.769250486013233,-0.604499985048418,0.545511279150388,0.93223171364565
"11",15.8942055346781,-0.706383391888814,0.938536407069066,-0.752643569890658,0.451664128231203,0.92221754703454
"12",14.3030617321457,0.602415863741727,0.814688335487869,0.73944333986441,0.459637833329779,0.92221754703454
"13",10.0189278780777,0.534194099014261,0.696828434997029,0.766607779168108,0.44331474890344,0.92221754703454
"14",13.1552501118164,-1.21061056118112,0.859250819331478,-1.40891406088273,0.158860581310268,0.791029955049479
"15",23.9160449067076,-0.704163136323526,0.646240380213133,-1.08963035719199,0.275876005091105,0.839403210612571
"16",19.7582747380235,-0.402745023451704,0.82771635747989,-0.486573715515208,0.626560454137062,0.952889447431716
"17",23.7174203661185,0.109210087185861,0.800362470830497,0.136450784695763,0.891464928684437,0.991478891198058
"18",9.20776723943526,0.509941550859434,0.890817413618225,0.572442279488239,0.567022379481878,0.933858436228789
"19",20.2400544000155,-0.621170487832132,0.735614942315599,-0.844423423315446,0.39843283791894,0.913432368219796
"20",21.7040447499367,0.825170973715053,0.801393564000622,1.02967007820194,0.303164906265548,0.848854681178276
"21",10.5691211749152,0.782713396627561,0.722670096429405,1.08308535318511,0.278770539539349,0.842039112497098
"22",21.9289628507179,-0.853826178063249,0.740940225164227,-1.15235500660529,0.249175221892144,0.826552930170304
"23",20.1331256681071,-0.15784900087295,0.9418137795675,-0.167601073903842,0.866897126299111,0.989920928603537
"24",15.6869365187504,-0.458419911022394,0.82557223659986,-0.555275348054833,0.578706337990128,0.934545186592472
"25",21.2022214975281,1.49106692115113,0.692817879455237,2.15217731147983,0.0313833918830817,0.644983382846084
"26",18.1092829760338,1.36747099624395,0.899583937487942,1.52011495454506,0.128482086719597,0.791029955049479
"27",26.1454355430028,-0.343975702323999,0.874128153865408,-0.393507177183269,0.693944924061093,0.959503558005965
"28",26.7835643790594,0.925269124273407,0.827151005105289,1.11862177348818,0.263301530520324,0.834206118918359
"29",12.720599509402,0.68863116222071,0.842825250162857,0.817050939192493,0.413899318215711,0.918656606014306
"30",18.9783371705827,-0.537948858134035,0.764558029997638,-0.703607623002399,0.481677162762768,0.922675256117549
"31",13.8333832335094,0.114733943226333,0.823343865168842,0.139351184942399,0.889172644671085,0.991478891198058
"32",27.3473816921334,0.624805565524995,0.806327137691719,0.774878503176306,0.438411455772067,0.92221754703454
"33",22.5742166418696,1.07366343715325,0.691726196304355,1.55215089856282,0.120626121639751,0.791029955049479
"34",11.2894513684141,-1.46364697711421,0.870829891765849,-1.68074958261511,0.0928115653363011,0.76784705677572
"35",14.7119053461241,1.36478770945926,0.805522396250898,1.69428896801793,0.0902103858695523,0.76784705677572
"36",14.3787509010503,-0.717455071322269,0.709785845780684,-1.0108049851757,0.312109776658342,0.853385087958974
"37",21.6402329810181,-0.405876114999554,0.850867713524035,-0.477014356695401,0.633351898463938,0.952889447431716
"38",25.1940992197327,0.49620367847979,0.890424347071398,0.557266521419593,0.577345345844852,0.933858436228789
"39",17.7621106127001,-1.32371499322421,0.785074474950839,-1.68610117314933,0.0917763140901283,0.76784705677572
"40",28.6300076863786,-0.240976511707372,0.877817009076886,-0.274517933937943,0.783686623511335,0.982754755348715
"41",20.9336823084272,1.23068961963258,0.88408229706915,1.39205323272786,0.163906278724839,0.791029955049479
"42",25.4862658569905,-0.00875975925296507,0.856201676361083,-0.01023095316771,0.991837022831841,0.99939826881146
"43",22.656644514344,1.10222699363424,0.734750945475061,1.50013688369136,0.133578948484582,0.791029955049479
"44",13.1132676021417,-1.12342715597276,0.792870387939472,-1.4169114814495,0.156508809246772,0.791029955049479
"45",19.6311481282829,-1.32944464330003,0.885940654817723,-1.50060236661512,0.133458438866842,0.791029955049479
"46",17.3218090407301,0.139150697150285,1.3639160703839,0.102022917811298,0.918738484213889,0.99724274695241
"47",18.8203211621117,0.412435881488424,0.96696370616505,0.426526744343004,0.669724064379205,0.956201167740267
"48",14.8334961291684,0.701695200441906,0.866226612823053,0.810059619566599,0.4179059109524,0.918656606014306
"49",28.1796608371107,0.581851740478656,0.630764597089382,0.922454657670339,0.356291470970732,0.882354682643671
"50",15.6748055316086,-1.22599550728386,0.657806100230656,-1.86376427165083,0.0623548151675684,0.740834589728967
"51",10.5857069539751,-0.979777779086695,0.770682934089217,-1.27131111349259,0.203617990202612,0.812787196201243
"52",14.0090565768763,1.2453152303737,0.952637200874824,1.30722926758488,0.191134858352285,0.812787196201243
"53",15.3686700036982,-2.23800454566592,1.06387024283818,-2.10364427497793,0.035409488754217,0.644983382846084
